input_maly
0.32959914207458496
0.3069753646850586
0.2850008010864258
0.32161760330200195
0.2600374221801758
0.287949800491333
0.29953885078430176
0.3024735450744629
0.2962610721588135
0.2508690357208252
0.2524600028991699
0.25565242767333984
0.28040313720703125
0.25650858879089355
0.26326870918273926
0.2677879333496094
0.28901100158691406
0.27036499977111816
0.26961326599121094
0.2639472484588623
0.2698628902435303
0.2572782039642334
0.2693965435028076
0.25908374786376953
0.2502467632293701
0.24904847145080566
0.24612212181091309
0.24475550651550293
0.2409813404083252
0.2500603199005127
0.24348783493041992
0.2438218593597412
0.24326562881469727
0.24686694145202637
0.24583673477172852
0.24299287796020508
0.2449474334716797
0.24135494232177734
0.26668691635131836
0.24194812774658203
0.24252891540527344
0.23885273933410645
0.2405688762664795
0.23941564559936523
0.23843717575073242
0.23989534378051758
0.24228882789611816
0.2432861328125
0.24324345588684082
0.24532818794250488
0.2422034740447998
0.2448561191558838
0.23968887329101562
0.3539154529571533
0.2922971248626709
0.28402161598205566
0.222808837890625
0.23334312438964844
0.23497486114501953
0.23515701293945312
0.2633516788482666
0.2444474697113037
0.2833895683288574
0.2754366397857666
0.2495737075805664
0.2505455017089844
0.24543190002441406
0.23920702934265137
0.23694467544555664
0.24156665802001953
0.23650097846984863
0.23155784606933594
0.23609185218811035
0.23659610748291016
0.23969554901123047
0.23684430122375488
0.2371387481689453
0.23431158065795898
0.23620820045471191
0.2398204803466797
0.23957347869873047
0.2424614429473877
0.23972773551940918
0.23752284049987793
0.2351820468902588
0.23646283149719238
0.234161376953125
0.2319931983947754
0.2317802906036377
0.2327735424041748
0.23259329795837402
0.2309560775756836
0.2562739849090576
0.23094534873962402
0.23511648178100586
0.23125505447387695
0.23302483558654785
0.23548674583435059
0.23284316062927246
0.2349998950958252
0.22965502738952637
0.2342207431793213
0.25748777389526367
