Czas
0.03290367126464844
0.007188081741333008
0.02238941192626953
0.021964311599731445
0.022780179977416992
0.0068817138671875
0.006894350051879883
0.01173710823059082
0.014360427856445312
0.012758016586303711
0.014848947525024414
